-----------------------------------------------------------------------------------
|Genre                                             |Year           |Prise          |
|Strategy                                          |2017           |591.4133333333333|
|Puzzel                                            |2018           |363.7270833333334|
|Puzzel                                            |2017           |997.582403433476|
|Action                                            |2018           |1360.72        |
|Puzzel                                            |2017           |1625.2413043478257|
|Puzzel                                            |2017           |997.582403433476|
|Puzzel                                            |2017           |1360.72        |
|Action                                            |2018           |894.9842276422769|
|Action                                            |2017           |904.4130769230771|
|Action                                            |2017           |904.4130769230771|
|Puzzel                                            |2017           |1044.3549056603777|
|Puzzel                                            |2017           |904.4130769230771|
|Action                                            |2017           |904.4130769230771|
|Action                                            |2017           |904.4130769230771|
|Puzzel                                            |2017           |363.7270833333334|
|Strategy                                          |2019           |550.4557777777777|
|Action                                            |2018           |1044.3549056603777|
|Puzzel                                            |2017           |591.4133333333333|
|Puzzel                                            |2017           |1625.2413043478257|
|Puzzel                                            |2017           |1070.7409345794392|
|Strategy                                          |2017           |363.7270833333334|
|Action                                            |2017           |894.9842276422769|
|Strategy                                          |2018           |1372.3227272727272|
|Puzzel                                            |2018           |363.7270833333334|
|Action                                            |2017           |997.582403433476|
|Action                                            |2017           |1044.3549056603777|
|Strategy                                          |2017           |1360.72        |
|Puzzel                                            |2017           |997.582403433476|
|Puzzel                                            |2017           |591.4133333333333|
|Puzzel                                            |2018           |591.4133333333333|
|Strategy                                          |2018           |1070.7409345794392|
|Action                                            |2017           |363.7270833333334|
|Action                                            |2017           |550.4557777777777|
|Strategy                                          |2017           |904.4130769230771|
|Action                                            |2017           |550.4557777777777|
|Action                                            |2018           |904.4130769230771|
|Puzzel                                            |2017           |904.4130769230771|
|Puzzel                                            |2017           |904.4130769230771|
|Action                                            |2017           |675.0          |
|Action                                            |2019           |550.4557777777777|
|Puzzel                                            |2017           |591.4133333333333|
|Strategy                                          |2017           |1044.3549056603777|
|Action                                            |2017           |1044.3549056603777|
|Puzzel                                            |2017           |1625.2413043478257|
|Strategy                                          |2018           |904.4130769230771|
|Action                                            |2017           |997.582403433476|
|Action                                            |2017           |894.9842276422769|
|Action                                            |2017           |997.582403433476|
|Action                                            |2018           |591.4133333333333|
|Puzzel                                            |2017           |1070.7409345794392|
|Action                                            |2018           |591.4133333333333|
|Action                                            |2017           |1625.2413043478257|
|Puzzel                                            |2017           |1157.6266666666668|
|Puzzel                                            |2018           |904.4130769230771|
|Puzzel                                            |2017           |363.7270833333334|
|Puzzel                                            |2018           |1625.2413043478257|
|Puzzel                                            |2017           |904.4130769230771|
|Puzzel                                            |2017           |675.0          |
|Puzzel                                            |2018           |550.4557777777777|
|Action                                            |2018           |904.4130769230771|
|Strategy                                          |2017           |904.4130769230771|
|Action                                            |2018           |550.4557777777777|
|Puzzel                                            |2018           |550.4557777777777|
|Action                                            |2017           |1070.7409345794392|
|Puzzel                                            |2017           |1044.3549056603777|
|Puzzel                                            |2018           |363.7270833333334|
|Strategy                                          |2018           |1070.7409345794392|
|Strategy                                          |2018           |894.9842276422769|
|Puzzel                                            |2017           |675.0          |
|Action                                            |2017           |1625.2413043478257|
|Strategy                                          |2018           |904.4130769230771|
|Action                                            |2017           |550.4557777777777|
|Strategy                                          |2018           |894.9842276422769|
|Puzzel                                            |2018           |1372.3227272727272|
|Puzzel                                            |2017           |997.582403433476|
|Puzzel                                            |2018           |870.05875      |
|Action                                            |2018           |894.9842276422769|
|Action                                            |2017           |1625.2413043478257|
|Puzzel                                            |2018           |1070.7409345794392|
|Action                                            |2018           |550.4557777777777|
|Strategy                                          |2018           |997.582403433476|
|Action                                            |2018           |1070.7409345794392|
|Action                                            |2018           |363.7270833333334|
|Action                                            |2018           |1070.7409345794392|
|Puzzel                                            |2018           |1070.7409345794392|
|Puzzel                                            |2017           |904.4130769230771|
|Puzzel                                            |2018           |591.4133333333333|
|Puzzel                                            |2017           |550.4557777777777|
|Action                                            |2018           |904.4130769230771|
|Puzzel                                            |2018           |1415.6186170212768|
|Puzzel                                            |2017           |591.4133333333333|
|Action                                            |2018           |904.4130769230771|
|Action                                            |2017           |904.4130769230771|
|Action                                            |2017           |363.7270833333334|
|Action                                            |2018           |1070.7409345794392|
|Action                                            |2018           |1360.72        |
|Action                                            |2018           |363.7270833333334|
|Puzzel                                            |2017           |550.4557777777777|
|Action                                            |2018           |675.0          |
|Action                                            |2017           |675.0          |
|Puzzel                                            |2017           |997.582403433476|
|Action                                            |2018           |1157.6266666666668|
|Action                                            |2018           |591.4133333333333|
|Action                                            |2017           |1044.3549056603777|
|Puzzel                                            |2018           |1157.6266666666668|
|Action                                            |2018           |904.4130769230771|
|Action                                            |2017           |1360.72        |
|Puzzel                                            |2018           |1070.7409345794392|
|Action                                            |2019           |550.4557777777777|
|Puzzel                                            |2017           |675.0          |
|Puzzel                                            |2017           |904.4130769230771|
|Action                                            |2017           |1070.7409345794392|
|Action                                            |2017           |591.4133333333333|
|Action                                            |2017           |1070.7409345794392|
|Action                                            |2018           |1070.7409345794392|
|Action                                            |2017           |904.4130769230771|
|Action                                            |2017           |1070.7409345794392|
|Puzzel                                            |2017           |1157.6266666666668|
|Action                                            |2018           |591.4133333333333|
|Puzzel                                            |2018           |904.4130769230771|
|Strategy                                          |2017           |363.7270833333334|
|Puzzel                                            |2017           |904.4130769230771|
|Action                                            |2018           |894.9842276422769|
|Action                                            |2017           |591.4133333333333|
|Action                                            |2017           |591.4133333333333|
|Strategy                                          |2018           |1360.72        |
|Action                                            |2017           |550.4557777777777|
|Puzzel                                            |2018           |550.4557777777777|
|Puzzel                                            |2018           |1044.3549056603777|
|Strategy                                          |2017           |904.4130769230771|
|Action                                            |2018           |1415.6186170212768|
|Puzzel                                            |2017           |363.7270833333334|
|Puzzel                                            |2018           |894.9842276422769|
|Puzzel                                            |2017           |675.0          |
|Puzzel                                            |2017           |591.4133333333333|
|Action                                            |2018           |591.4133333333333|
|Puzzel                                            |2017           |675.0          |
|Action                                            |2017           |591.4133333333333|
|Action                                            |2017           |550.4557777777777|
|Action                                            |2017           |550.4557777777777|
|Puzzel                                            |2017           |550.4557777777777|
|Puzzel                                            |2018           |904.4130769230771|
|Puzzel                                            |2018           |1360.72        |
|Action                                            |2017           |1044.3549056603777|
|Puzzel                                            |2017           |997.582403433476|
|Puzzel                                            |2017           |997.582403433476|
|Action                                            |2018           |997.582403433476|
|Strategy                                          |2017           |997.582403433476|
|Action                                            |2017           |1070.7409345794392|
|Puzzel                                            |2017           |904.4130769230771|
|Action                                            |2018           |904.4130769230771|
|Strategy                                          |2017           |1625.2413043478257|
|Action                                            |2017           |1625.2413043478257|
|Action                                            |2018           |894.9842276422769|
|Puzzel                                            |2018           |591.4133333333333|
|Strategy                                          |2018           |550.4557777777777|
|Action                                            |2018           |550.4557777777777|
|Puzzel                                            |2017           |894.9842276422769|
|Action                                            |2018           |904.4130769230771|
|Action                                            |2017           |1372.3227272727272|
|Action                                            |2018           |675.0          |
|Puzzel                                            |2017           |904.4130769230771|
|Action                                            |2017           |591.4133333333333|
|Action                                            |2018           |550.4557777777777|
|Puzzel                                            |2018           |894.9842276422769|
|Puzzel                                            |2017           |894.9842276422769|
|Puzzel                                            |2017           |894.9842276422769|
|Puzzel                                            |2017           |675.0          |
|Action                                            |2017           |363.7270833333334|
|Action                                            |2018           |591.4133333333333|
|Action                                            |2018           |1625.2413043478257|
|Action                                            |2017           |1360.72        |
|Puzzel                                            |2018           |550.4557777777777|
|Action                                            |2018           |894.9842276422769|
|Puzzel                                            |2017           |591.4133333333333|
|Strategy                                          |2018           |550.4557777777777|
|Action                                            |2019           |904.4130769230771|
|Action                                            |2018           |1070.7409345794392|
|Puzzel                                            |2018           |904.4130769230771|
|Action                                            |2017           |550.4557777777777|
|Strategy                                          |2017           |675.0          |
|Action                                            |2019           |675.0          |
|Strategy                                          |2017           |1070.7409345794392|
|Action                                            |2018           |997.582403433476|
|Puzzel                                            |2017           |1415.6186170212768|
|Action                                            |2017           |904.4130769230771|
|Action                                            |2017           |675.0          |
|Action                                            |2017           |1625.2413043478257|
|Action                                            |2017           |1360.72        |
|Action                                            |2017           |1157.6266666666668|
|Puzzel                                            |2017           |1157.6266666666668|
|Puzzel                                            |2018           |1157.6266666666668|
|Strategy                                          |2017           |1157.6266666666668|
|Puzzel                                            |2018           |550.4557777777777|
|Strategy                                          |2017           |1157.6266666666668|
|Puzzel                                            |2017           |997.582403433476|
|Action                                            |2017           |997.582403433476|
|Strategy                                          |2017           |675.0          |
|Puzzel                                            |2019           |675.0          |
|Puzzel                                            |2017           |550.4557777777777|
|Puzzel                                            |2017           |1360.72        |
|Action                                            |2018           |550.4557777777777|
|Puzzel                                            |2018           |363.7270833333334|
|Puzzel                                            |2018           |675.0          |
|Action                                            |2017           |550.4557777777777|
|Strategy                                          |2017           |675.0          |
|Action                                            |2017           |904.4130769230771|
|Puzzel                                            |2018           |1044.3549056603777|
|Action                                            |2018           |1415.6186170212768|
|Action                                            |2019           |675.0          |
|Puzzel                                            |2017           |591.4133333333333|
|Action                                            |2019           |675.0          |
|Strategy                                          |2017           |363.7270833333334|
|Puzzel                                            |2018           |591.4133333333333|
|Puzzel                                            |2019           |550.4557777777777|
|Puzzel                                            |2018           |363.7270833333334|
|Puzzel                                            |2017           |904.4130769230771|
|Puzzel                                            |2018           |1415.6186170212768|
|Puzzel                                            |2017           |675.0          |
|Action                                            |2017           |675.0          |
|Puzzel                                            |2018           |550.4557777777777|
|Puzzel                                            |2017           |550.4557777777777|
|Puzzel                                            |2017           |870.05875      |
|Puzzel                                            |2018           |904.4130769230771|
|Strategy                                          |2018           |675.0          |
|Strategy                                          |2018           |1372.3227272727272|
|Puzzel                                            |2018           |363.7270833333334|
|Action                                            |2017           |591.4133333333333|
|Strategy                                          |2017           |904.4130769230771|
|Puzzel                                            |2018           |591.4133333333333|
|Action                                            |2017           |904.4130769230771|
|Action                                            |2017           |675.0          |
|Puzzel                                            |2018           |550.4557777777777|
|Action                                            |2018           |997.582403433476|
|Action                                            |2017           |550.4557777777777|
|Action                                            |2017           |1070.7409345794392|
|Action                                            |2018           |675.0          |
|Action                                            |2019           |904.4130769230771|
|Action                                            |2018           |591.4133333333333|
|Action                                            |2018           |904.4130769230771|
|Action                                            |2017           |997.582403433476|
|Action                                            |2017           |550.4557777777777|
|Action                                            |2017           |894.9842276422769|
|Puzzel                                            |2017           |1360.72        |
|Strategy                                          |2017           |904.4130769230771|
|Action                                            |2017           |997.582403433476|
|Puzzel                                            |2017           |550.4557777777777|
|Puzzel                                            |2017           |870.05875      |
|Puzzel                                            |2018           |1070.7409345794392|
|Action                                            |2018           |550.4557777777777|
|Puzzel                                            |2018           |550.4557777777777|
|Puzzel                                            |2017           |997.582403433476|
|Puzzel                                            |2017           |550.4557777777777|
|Puzzel                                            |2017           |904.4130769230771|
|Action                                            |2019           |363.7270833333334|
|Puzzel                                            |2018           |1157.6266666666668|
|Puzzel                                            |2018           |997.582403433476|
|Action                                            |2017           |904.4130769230771|
|Puzzel                                            |2017           |550.4557777777777|
|Puzzel                                            |2017           |550.4557777777777|
|Action                                            |2017           |904.4130769230771|
|Puzzel                                            |2018           |363.7270833333334|
|Action                                            |2019           |894.9842276422769|
|Action                                            |2018           |550.4557777777777|
|Action                                            |2017           |904.4130769230771|
|Action                                            |2018           |904.4130769230771|
|Action                                            |2017           |1044.3549056603777|
|Puzzel                                            |2018           |894.9842276422769|
|Puzzel                                            |2017           |904.4130769230771|
|Puzzel                                            |2018           |550.4557777777777|
|Action                                            |2017           |675.0          |
|Puzzel                                            |2017           |1372.3227272727272|
|Puzzel                                            |2017           |1372.3227272727272|
|Action                                            |2017           |894.9842276422769|
|Puzzel                                            |2017           |1372.3227272727272|
|Action                                            |2017           |591.4133333333333|
|Action                                            |2017           |894.9842276422769|
|Puzzel                                            |2018           |904.4130769230771|
|Puzzel                                            |2018           |997.582403433476|
|Action                                            |2017           |1070.7409345794392|
|Puzzel                                            |2017           |904.4130769230771|
|Puzzel                                            |2017           |997.582403433476|
|Action                                            |2018           |363.7270833333334|
|Action                                            |2017           |894.9842276422769|
|Puzzel                                            |2017           |1044.3549056603777|
|Puzzel                                            |2017           |1360.72        |
|Puzzel                                            |2017           |997.582403433476|
|Action                                            |2017           |591.4133333333333|
|Strategy                                          |2019           |363.7270833333334|
|Puzzel                                            |2018           |1044.3549056603777|
|Puzzel                                            |2017           |675.0          |
|Action                                            |2018           |904.4130769230771|
|Puzzel                                            |2017           |675.0          |
|Puzzel                                            |2017           |675.0          |
|Action                                            |2017           |904.4130769230771|
|Puzzel                                            |2017           |1157.6266666666668|
|Action                                            |2018           |894.9842276422769|
|Action                                            |2017           |675.0          |
|Puzzel                                            |2017           |1625.2413043478257|
|Action                                            |2018           |550.4557777777777|
|Puzzel                                            |2018           |675.0          |
|Action                                            |2017           |363.7270833333334|
|Action                                            |2017           |1070.7409345794392|
|Puzzel                                            |2019           |1415.6186170212768|
|Strategy                                          |2017           |1157.6266666666668|
|Puzzel                                            |2018           |363.7270833333334|
|Puzzel                                            |2017           |675.0          |
|Action                                            |2018           |1625.2413043478257|
|Action                                            |2018           |363.7270833333334|
|Action                                            |2017           |550.4557777777777|
|Action                                            |2017           |1360.72        |
|Action                                            |2017           |1360.72        |
|Puzzel                                            |2017           |997.582403433476|
|Action                                            |2017           |363.7270833333334|
|Puzzel                                            |2017           |904.4130769230771|
|Action                                            |2018           |675.0          |
|Puzzel                                            |2017           |1070.7409345794392|
|Puzzel                                            |2017           |1070.7409345794392|
|Strategy                                          |2017           |1625.2413043478257|
|Action                                            |2017           |1625.2413043478257|
|Action                                            |2017           |591.4133333333333|
|Action                                            |2018           |1044.3549056603777|
|Strategy                                          |2017           |1415.6186170212768|
|Action                                            |2018           |591.4133333333333|
|Action                                            |2018           |1360.72        |
|Action                                            |2018           |904.4130769230771|
|Action                                            |2018           |904.4130769230771|
|Puzzel                                            |2018           |363.7270833333334|
|Strategy                                          |2018           |1360.72        |
|Action                                            |2018           |1372.3227272727272|
|Strategy                                          |2017           |904.4130769230771|
|Action                                            |2017           |675.0          |
|Puzzel                                            |2018           |1044.3549056603777|
|Puzzel                                            |2017           |894.9842276422769|
|Action                                            |2018           |904.4130769230771|
|Strategy                                          |2018           |997.582403433476|
|Puzzel                                            |2018           |1044.3549056603777|
|Action                                            |2017           |870.05875      |
|Action                                            |2018           |591.4133333333333|
|Puzzel                                            |2017           |550.4557777777777|
|Puzzel                                            |2017           |904.4130769230771|
|Puzzel                                            |2018           |1360.72        |
|Puzzel                                            |2018           |894.9842276422769|
|Puzzel                                            |2018           |904.4130769230771|
|Action                                            |2017           |363.7270833333334|
|Action                                            |2018           |1372.3227272727272|
|Action                                            |2018           |904.4130769230771|
|Action                                            |2017           |1044.3549056603777|
|Puzzel                                            |2018           |550.4557777777777|
|Puzzel                                            |2018           |1360.72        |
|Action                                            |2018           |1372.3227272727272|
|Strategy                                          |2017           |363.7270833333334|
|Action                                            |2017           |1070.7409345794392|
|Action                                            |2017           |550.4557777777777|
|Action                                            |2018           |1044.3549056603777|
|Action                                            |2018           |997.582403433476|
|Puzzel                                            |2017           |904.4130769230771|
|Strategy                                          |2017           |591.4133333333333|
|Action                                            |2017           |904.4130769230771|
|Puzzel                                            |2017           |550.4557777777777|
|Action                                            |2017           |904.4130769230771|
|Strategy                                          |2017           |550.4557777777777|
|Puzzel                                            |2017           |904.4130769230771|
|Action                                            |2018           |1044.3549056603777|
|Action                                            |2018           |904.4130769230771|
|Puzzel                                            |2017           |591.4133333333333|
|Puzzel                                            |2017           |1070.7409345794392|
|Puzzel                                            |2017           |363.7270833333334|
|Action                                            |2018           |1372.3227272727272|
|Puzzel                                            |2018           |363.7270833333334|
|Action                                            |2017           |904.4130769230771|
|Action                                            |2017           |1044.3549056603777|
|Action                                            |2017           |550.4557777777777|
|Puzzel                                            |2018           |997.582403433476|
|Strategy                                          |2017           |904.4130769230771|
|Puzzel                                            |2019           |550.4557777777777|
|Action                                            |2018           |363.7270833333334|
|Action                                            |2018           |1070.7409345794392|
|Action                                            |2017           |591.4133333333333|
|Puzzel                                            |2017           |1044.3549056603777|
|Puzzel                                            |2017           |363.7270833333334|
|Action                                            |2018           |591.4133333333333|
|Action                                            |2018           |904.4130769230771|
|Action                                            |2017           |904.4130769230771|
|Action                                            |2018           |591.4133333333333|
|Action                                            |2018           |894.9842276422769|
|Puzzel                                            |2018           |997.582403433476|
|Puzzel                                            |2018           |894.9842276422769|
|Puzzel                                            |2018           |550.4557777777777|
|Action                                            |2017           |1070.7409345794392|
|Strategy                                          |2017           |1070.7409345794392|
|Action                                            |2018           |591.4133333333333|
|Action                                            |2017           |675.0          |
|Puzzel                                            |2018           |550.4557777777777|
|Action                                            |2017           |675.0          |
|Action                                            |2017           |363.7270833333334|
|Action                                            |2018           |870.05875      |
|Action                                            |2018           |363.7270833333334|
|Puzzel                                            |2018           |550.4557777777777|
|Action                                            |2017           |675.0          |
|Action                                            |2017           |550.4557777777777|
|Puzzel                                            |2018           |894.9842276422769|
|Action                                            |2018           |1070.7409345794392|
|Action                                            |2019           |1070.7409345794392|
|Action                                            |2017           |591.4133333333333|
|Action                                            |2017           |550.4557777777777|
|Action                                            |2017           |363.7270833333334|
|Action                                            |2017           |1157.6266666666668|
|Action                                            |2018           |1372.3227272727272|
|Puzzel                                            |2018           |675.0          |
|Puzzel                                            |2017           |1360.72        |
|Action                                            |2017           |363.7270833333334|
|Puzzel                                            |2018           |363.7270833333334|
|Puzzel                                            |2018           |870.05875      |
|Puzzel                                            |2017           |997.582403433476|
|Puzzel                                            |2017           |1070.7409345794392|
|Puzzel                                            |2018           |675.0          |
|Action                                            |2018           |1415.6186170212768|
|Action                                            |2018           |550.4557777777777|
|Action                                            |2018           |675.0          |
|Action                                            |2018           |1044.3549056603777|
|Puzzel                                            |2018           |1044.3549056603777|
|Action                                            |2017           |363.7270833333334|
|Action                                            |2018           |997.582403433476|
|Strategy                                          |2018           |363.7270833333334|
|Puzzel                                            |2018           |550.4557777777777|
|Puzzel                                            |2018           |1070.7409345794392|
|Action                                            |2018           |1070.7409345794392|
|Action                                            |2017           |1070.7409345794392|
|Action                                            |2017           |997.582403433476|
|Action                                            |2017           |870.05875      |
|Puzzel                                            |2018           |904.4130769230771|
|Puzzel                                            |2017           |591.4133333333333|
|Action                                            |2018           |675.0          |
|Puzzel                                            |2017           |675.0          |
|Action                                            |2017           |904.4130769230771|
|Puzzel                                            |2018           |1415.6186170212768|
|Puzzel                                            |2017           |870.05875      |
|Puzzel                                            |2017           |675.0          |
|Puzzel                                            |2017           |675.0          |
|Puzzel                                            |2017           |870.05875      |
|Action                                            |2017           |1070.7409345794392|
|Puzzel                                            |2017           |363.7270833333334|
|Puzzel                                            |2018           |904.4130769230771|
|Action                                            |2017           |904.4130769230771|
|Strategy                                          |2018           |550.4557777777777|
|Action                                            |2017           |904.4130769230771|
|Action                                            |2017           |997.582403433476|
|Puzzel                                            |2018           |894.9842276422769|
|Puzzel                                            |2018           |363.7270833333334|
|Strategy                                          |2017           |1070.7409345794392|
|Puzzel                                            |2018           |550.4557777777777|
|Puzzel                                            |2017           |1044.3549056603777|
|Action                                            |2017           |363.7270833333334|
|Action                                            |2017           |1360.72        |
|Action                                            |2018           |591.4133333333333|
|Puzzel                                            |2017           |1415.6186170212768|
|Action                                            |2018           |1415.6186170212768|
|Strategy                                          |2017           |997.582403433476|
|Action                                            |2018           |1360.72        |
|Action                                            |2018           |1625.2413043478257|
|Puzzel                                            |2017           |894.9842276422769|
|Action                                            |2018           |1070.7409345794392|
|Puzzel                                            |2017           |675.0          |
|Action                                            |2018           |1070.7409345794392|
|Action                                            |2017           |1157.6266666666668|
|Puzzel                                            |2018           |363.7270833333334|
|Strategy                                          |2017           |997.582403433476|
|Action                                            |2017           |904.4130769230771|
|Puzzel                                            |2018           |894.9842276422769|
|Action                                            |2017           |363.7270833333334|
|Action                                            |2017           |591.4133333333333|
|Puzzel                                            |2018           |363.7270833333334|
|Puzzel                                            |2017           |1044.3549056603777|
|Action                                            |2018           |997.582403433476|
|Strategy                                          |2017           |363.7270833333334|
|Puzzel                                            |2017           |1625.2413043478257|
|Puzzel                                            |2018           |363.7270833333334|
|Action                                            |2017           |675.0          |
|Action                                            |2018           |997.582403433476|
|Action                                            |2018           |1070.7409345794392|
|Puzzel                                            |2017           |997.582403433476|
|Action                                            |2018           |870.05875      |
|Puzzel                                            |2018           |894.9842276422769|
|Puzzel                                            |2018           |1070.7409345794392|
|Action                                            |2018           |550.4557777777777|
|Action                                            |2018           |363.7270833333334|
|Puzzel                                            |2017           |550.4557777777777|
|Puzzel                                            |2018           |894.9842276422769|
|Puzzel                                            |2018           |1625.2413043478257|
|Action                                            |2017           |1625.2413043478257|
|Puzzel                                            |2017           |1625.2413043478257|
|Puzzel                                            |2017           |363.7270833333334|
|Action                                            |2017           |1415.6186170212768|
|Action                                            |2018           |904.4130769230771|
|Puzzel                                            |2018           |1360.72        |
|Puzzel                                            |2017           |1360.72        |
|Puzzel                                            |2017           |1157.6266666666668|
|Puzzel                                            |2018           |675.0          |
|Puzzel                                            |2018           |363.7270833333334|
|Action                                            |2018           |1625.2413043478257|
|Puzzel                                            |2017           |675.0          |
|Puzzel                                            |2018           |363.7270833333334|
|Strategy                                          |2017           |1044.3549056603777|
|Strategy                                          |2017           |997.582403433476|
|Strategy                                          |2017           |904.4130769230771|
|Puzzel                                            |2018           |591.4133333333333|
|Action                                            |2017           |1044.3549056603777|
|Puzzel                                            |2018           |675.0          |
|Puzzel                                            |2018           |591.4133333333333|
|Action                                            |2019           |591.4133333333333|
|Puzzel                                            |2017           |591.4133333333333|
|Action                                            |2018           |550.4557777777777|
|Action                                            |2018           |894.9842276422769|
|Action                                            |2019           |894.9842276422769|
|Action                                            |2017           |894.9842276422769|
|Action                                            |2019           |550.4557777777777|
|Action                                            |2019           |550.4557777777777|
|Puzzel                                            |2017           |675.0          |
